시군코드,시군명,사업장명,소재지지번주소,소재지도로명주소,인허가일자,영업상태명,소재지우편번호,약국영업면적,인허가구분명,지정일자,WGS84경도,WGS84위도
41410,군포시,한림약국,경기도 군포시 당동 745-5 한림오피스텔 101호,"경기도 군포시 군포로 545, 101호 (당동, 한림오피스텔 )",20031215,운영중,435010,26.65,약국,20031215,126.94633650362464,37.35467065621368
41410,군포시,서울약국,경기도 군포시 산본동  1123-2 인베스텔 403호,"경기도 군포시 산본천로 62, 403호 (산본동, 인베스텔)",20031223,운영중,435040,49.77,약국,20031223,126.93059242256423,37.36044706415459
41410,군포시,산본우리약국,경기도 군포시 산본동 1151번지 5호 한양수리아파트 상가동 209-1호,"경기도 군포시 수리산로 8, 2층 209-1호 (산본동, 한양수리아파트 상가동)",20040217,운영중,435854,26.42,약국,20040217,126.92245719715936,37.35932473698843
41410,군포시,메디팜동양약국,경기도 군포시 당동 871-4 용호프라자 105.106호,"경기도 군포시 고산로 251, 105,106호 (당동, 용호프라자)",20040303,운영중,435010,69.11,약국,20040303,126.94405397531517,37.34591159794511
41410,군포시,우리들약국,경기도 군포시 산본동 1066-2 대현프라자 104호,"경기도 군포시 고산로677번길 40, 104호 (산본동, 대현프라자)",20040412,운영중,435040,33.77,약국,20040412,126.93056747998948,37.37281633897695
41410,군포시,삼정약국,경기도 군포시 산본동 1133 삼정빌딩 105호(435-805),"경기도 군포시 산본로323번길 16-36, 105호 (산본동, 삼정빌딩)",20040413,운영중,435040,68.15,약국,20040413,126.93146394967086,37.36034305316829
41410,군포시,봄빛온누리약국,경기도 군포시 산본동 99번지 49호,"경기도 군포시 금산로 106, 1층 (산본동)",20040706,운영중,435839,39.25,약국,20040706,126.93651613690008,37.37142849815625
41410,군포시,엘지온누리약국,경기도 군포시 당정동 48-5 럭키빌딩101호,"경기도 군포시 고산로151번길 25, 101호 (당정동, 럭키빌딩)",20040731,운영중,435030,63.07,약국,20040731,,
41410,군포시,누가약국,경기도 군포시 금정동 760(1층),"경기도 군포시 당산로135번길 3, 1층 (금정동)",20040913,운영중,435050,50.25,약국,20040913,126.94429401340825,37.36318622459231
41410,군포시,산본온누리약국,경기도 군포시 산본동 238-7(1층,"경기도 군포시 산본천로 210, 1층 (산본동)",20040915,운영중,435040,74.29,약국,20040915,126.9409466724908,37.37081088758746
41410,군포시,메디칼약국,경기도 군포시 당동 904-4 경림빌딩 101호,"경기도 군포시 군포로 470, 101호 (당동, 경림빌딩)",20050103,운영중,435010,46.8,약국,20050103,126.94410195232199,37.3481786105509
41410,군포시,다인약국,경기도 군포시 산본동 213-12 101호,"경기도 군포시 금산로 104, 101호 (산본동)",20070601,운영중,435040,49.59,약국,20070601,126.93668794518375,37.37118351127389
41410,군포시,신진약국,경기도 군포시 산본동 1142-12군포상가102.103호,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",20071008,운영중,435040,99.9,약국,20071008,126.93269790852325,37.35887328495652
41410,군포시,담주약국,"경기도 군포시 산본동 216-19,20",경기도 군포시 금산로 92 (산본동),20071022,운영중,435040,35.96,약국,20071022,126.93730743347734,37.37019992115045
41130,성남시,분당시민의약국,경기도 성남시 분당구 야탑동 354-5 1층,"경기도 성남시 분당구 야탑로65번길 6, 1층 (야탑동)",20071101,운영중,463828,281.51,약국,20071101,127.1263420142878,37.41030942409329
41130,성남시,세기약국,경기도 성남시 분당구 정자동 157번지 1호 정자스타빌딩 106호,"경기도 성남시 분당구 성남대로331번길 7, 106호 (정자동, 정자스타빌딩)",20071213,운영중,463867,38.06,약국,20071213,,
41130,성남시,우리미소약국,경기도 성남시 분당구 수내동 28번지 1호 5층,"경기도 성남시 분당구 내정로173번길 1, 5층 (수내동)",20080416,운영중,463837,87.98,약국,20080416,127.11944857859604,37.37412793871336
41130,성남시,엔젤약국,경기도 성남시 분당구 금곡동 161 천사의 도시 오피스텔 근322호,"경기도 성남시 분당구 성남대로 165, 322호 (금곡동, 천사의도시오피스탤)",20080428,운영중,463805,65.21,약국,20080428,127.10829204781938,37.35075523473886
41130,성남시,비엠디온누리약국,경기도 성남시 분당구 이매동 137번지 5호 MDG 1층 일부,"경기도 성남시 분당구 성남대로779번길 50, 1층 (이매동, MDG)",20080709,운영중,463806,62.09,약국,20080709,127.12210449713069,37.39950523903858
41130,성남시,주공팜약국,성남시 중원구 은행2동550-4은행주공상가 가동106호,"경기도 성남시 중원구 산성대로552번길 15, 가동 106호 (은행동, 은행주공상가)",19760624,운영중,462830,31.11,약국,19760624,127.16931696472165,37.45958085782759
41130,성남시,동문약국,성남시 중원구 상대원2동4175,경기도 성남시 중원구 희망로353번길 9 (상대원동),19711015,운영중,462817,,약국,19711015,127.15711289807878,37.4372489835772
41130,성남시,김약국,성남시 중원구 중동1093,경기도 성남시 중원구 광명로 183-1 (중앙동),19730418,운영중,462835,0,약국,19730418,127.14778879378727,37.43967212484357
41130,성남시,생문약국,성남시 중원구 은행1동2396,경기도 성남시 중원구 자혜로 73-2 (은행동),19770110,운영중,462834,0,약국,19770110,127.16811425280707,37.45146265559463
41130,성남시,전승완약국,경기도 성남시 중원구 금광1동 1798번지,경기도 성남시 중원구 광명로 372 (금광동),19810701,운영중,462801,34.98,약국,19810701,127.16716285212897,37.44647239352938
41130,성남시,새성남옵티마약국,경기도 성남시 중원구 금광2동 2877번지 3호,경기도 성남시 중원구 금빛로 99 (금광동),19851012,운영중,462803,31,약국,19851012,127.16582033857861,37.45058290396477
41130,성남시,새금광약국,성남시 중원구 금광2동4071,경기도 성남시 중원구 산성대로434번길 9 (금광동),19930729,운영중,462805,71.13,약국,19930729,127.16054857669437,37.45023698586544
41130,성남시,한일약국,성남시 중원구 성남동2610,경기도 성남시 중원구 광명로 124 (성남동),19940312,운영중,462826,25.16,약국,19940312,127.14226411109736,37.4365938286248
41130,성남시,종로약국,성남시 중원구 중동 1370,경기도 성남시 중원구 시민로 116 (중앙동),19961120,운영중,462835,81.52,약국,19961120,127.14541397924059,37.43871999478202
41130,성남시,은행시장약국,성남시 중원구 은행2동1553,경기도 성남시 중원구 산성대로 526 (은행동),19971106,운영중,462832,46.68,약국,19971106,127.1644794800626,37.45758023611374
41130,성남시,메디칼약국,성남시 중원구 금광2동2854,경기도 성남시 중원구 자혜로 60 (금광동),19980901,운영중,462803,56.69,약국,19980901,127.16614615572986,37.45073381651063
41130,성남시,신신약국,성남시 중원구 은행동1634,"경기도 성남시 중원구 산성대로 496, 1층 (은행동)",19990326,운영중,462832,33.17,약국,19990326,127.16244490044522,37.45543503810978
41130,성남시,감초약국,경기도 성남시 중원구 성남동 2006번지,경기도 성남시 중원구 시민로117번길 2 (성남동),19990402,운영중,462824,20,약국,19990402,127.14475452115975,37.43895146400142
41130,성남시,오대문약국,성남시 중원구 상대원동2992-39,"경기도 성남시 중원구 금상로 53, 1층 (상대원동)",19990511,운영중,462816,29.92,약국,19990511,127.16194177069875,37.44014733731977
41130,성남시,21세기세계로약국,성남시 중원구 금광1동11동성빌딩,"경기도 성남시 중원구 산성대로372번길 14, 1층 (금광동, 동성빌딩)",19991005,운영중,462800,139.6,약국,19991005,127.15856592433964,37.44470383713382
41130,성남시,은성약국,성남시 중원구 금광2동3324,경기도 성남시 중원구 자혜로 40 (금광동),19991026,운영중,462804,25.52,약국,19991026,127.1639075004583,37.45029724819605
41130,성남시,월드옵티마약국,성남시 중원구 은행2동663-103,"경기도 성남시 중원구 순환로465번길 27, 1층 (은행동)",20000125,운영중,462830,42.35,약국,20000125,127.16870515169212,37.46094406171076
41130,성남시,성심우리약국,성남시 중원구 은행2동1552,경기도 성남시 중원구 은이로 10 (은행동),20000919,운영중,462832,17.92,약국,20000919,127.16515272216745,37.45740269890732
41130,성남시,밝은약국,경기도 성남시 중원구 중앙동 140번지,경기도 성남시 중원구 산성대로 348-1 (중앙동),20010705,운영중,462835,17.26,약국,20010705,127.15520522202777,37.44365951796845
41130,성남시,유니팜약국,성남시 중원구 금광2동3125,경기도 성남시 중원구 광명로 359 (금광동),20011022,운영중,462803,50.43,약국,20011022,127.16561710206682,37.4465682750271
41130,성남시,상아약국,경기도 성남시 중원구 성남동 3237번지,"경기도 성남시 중원구 광명로 14, 1층 (성남동)",20020214,운영중,462827,16.2,약국,20020214,127.13061492569483,37.43298158888825
41130,성남시,세종프라자약국,경기도 성남시 중원구 상대원1동 1974번지 3호 1층,"경기도 성남시 중원구 둔촌대로389번길 1, 1층 (상대원동)",20020704,운영중,462813,32.98,약국,20020704,127.15988968102054,37.43376373787758
41130,성남시,우리약국,성남시 중원구 상대원3동290,경기도 성남시 중원구 금상로 120 (상대원동),20040107,운영중,462123,57.99,약국,20040107,127.16818879692687,37.44235510790915
41130,성남시,하늘샘약국,경기도 성남시 중원구 중앙동 53번지 1층,"경기도 성남시 중원구 산성대로 356, 1층 (중앙동)",20040408,운영중,462835,28,약국,20040408,127.1559293399031,37.44408744746627
41130,성남시,사랑의약국,성남시 중원구 은행2동550-4.202호,"경기도 성남시 중원구 산성대로552번길 15, 2층 202호 (은행동)",20040510,운영중,462830,28.32,약국,20040510,127.16964583474758,37.45906140367084
41130,성남시,예일온누리약국,성남시 중원구 금광2동3131,경기도 성남시 중원구 광명로347번길 2 (금광동),20040913,운영중,462803,23.43,약국,20040913,127.16452716964082,37.44632832571353
41130,성남시,곤지약국,경기도 성남시 중원구 중앙동 1196번지,경기도 성남시 중원구 산성대로 248-1 (중앙동),20041201,운영중,462835,22.42,약국,20041201,127.14518052598874,37.43953840307383
41130,성남시,미소약국,성남시 중원구 금광2동4355,경기도 성남시 중원구 산성대로372번길 13 (금광동),20041206,운영중,462805,32.5,약국,20041206,127.15854877121689,37.44514355479967
41130,성남시,한성온누리약국,성남시 중원구 은행2동663-60,경기도 성남시 중원구 산성대로576번길 1 (은행동),20050117,운영중,462830,33.6,약국,20050117,127.16786934793734,37.46122276334207
41130,성남시,기범약국,성남시 중원구 상대원3동2329,경기도 성남시 중원구 금상로 60 (상대원동),20050323,운영중,462814,56.9,약국,20050323,127.16282825317934,37.44040921561139
41130,성남시,수진하나약국,경기도 성남시 중원구 성남동 2508번지 외3필지 101-1,"경기도 성남시 중원구 광명로 114, 101-1호 (성남동)",20050419,운영중,462824,25.6,약국,20050419,127.14132747200064,37.43603632283579
41130,성남시,에쉘약국,성남시 중원구 금광1동1번지2층,"경기도 성남시 중원구 희망로 448, 2층 (금광동)",20081113,운영중,462800,9.5,약국,20081113,127.15728711236672,37.44490376885591
41130,성남시,명약국,경기도 성남시 중원구 금광2동 4363번지,경기도 성남시 중원구 산성대로372번길 3 (금광동),20060816,운영중,462805,33.1,약국,20060816,127.15753191608792,37.44524222394911
41130,성남시,연세약국,경기도 성남시 수정구 수진동 55번지,"경기도 성남시 수정구 수정로 106, 1층 109-111호 (수진동, SR프라자)",20050106,운영중,461726,164.6,약국,20050106,127.13227385127924,37.44082938805501
41130,성남시,성남온누리약국,경기도 성남시 수정구 태평동 3679번지 1호,"경기도 성남시 수정구 수정로 115, 1층 102호 (태평동)",20051205,운영중,461827,52.2,약국,20051205,127.13300286116578,37.44155658967414
41130,성남시,태평양약국,경기도 성남시수정구 신흥1동 5521 1층,"경기도 성남시 수정구 수정로 174, 1층 (신흥동)",20060102,운영중,,157.92,약국,20060102,127.13930168449873,37.44283958639888
41130,성남시,신중앙메디칼약국,경기도 성남시수정구 산성동 1364 1층,"경기도 성남시 수정구 수정남로 297, 1층 (산성동)",20060228,운영중,,57.6,약국,20060228,127.15103361220524,37.45516184857297
41130,성남시,유자약국,경기도 성남시수정구 신흥2동 2465-7 신동아파라디움2층225호,"경기도 성남시 수정구 공원로 322, 2층 225호 (신흥동, 신동아파라디움)",20060609,운영중,,87.5,약국,20060609,127.15191419239976,37.44349440310526
41130,성남시,두리온누리약국,경기도 성남시수정구 신흥동 2465-7 신동아파라디움1층105호,"경기도 성남시 수정구 공원로 322, 1층 105호 (신흥동, 신동아파라디움)",20070228,운영중,,39.16,약국,20070228,127.15191419239976,37.44349440310526
41410,군포시,신세계약국,경기도 군포시 금정동 744-6,경기도 군포시 금재로 2 (금정동),19971022,운영중,435050,37.3,약국,19971022,126.94136879105807,37.36224774272242
41410,군포시,오성옵티마약국,경기도 군포시 당동 922번지 30호 은하프라자 104호,"경기도 군포시 고산로 248, 104호 (당동, 은하프라자)",20081210,운영중,435010,33.66,약국,20081210,126.94487960633745,37.34658235146276
41410,군포시,우리약국,경기도 군포시 금정동 79-1,경기도 군포시 금정로19번길 1 (금정동),19890328,운영중,435050,37.5,약국,19890328,126.94313974184426,37.36696998717994
41410,군포시,안약국,경기도 군포시 산본동 1147금강주상복합상가CD109,"경기도 군포시 고산로 529, 109호 (산본동, 금강주상복합상가 CD동)",19900816,운영중,435040,29.2,약국,19900816,126.92256398266183,37.36086015743755
41410,군포시,민생약국,경기도 군포시 재궁동 747번지 10호 1층,"경기도 군포시 금재로 16, 1층 (금정동)",19920819,운영중,435859,17.77,약국,19920819,126.94197918632425,37.36117041525409
41410,군포시,유약국,경기도 군포시 금정동 875번지 퇴계종합상가 106호,"경기도 군포시 광정로 25-16, 106호 (금정동, 퇴계종합상가)",19930809,운영중,435050,26.31,약국,19930809,126.9302363345777,37.35490733640185
41410,군포시,대주약국,경기도 군포시 산본동 1098 대주빌딩102,"경기도 군포시 산본로 404, 102호 (산본동, 대주빌딩)",19940207,운영중,435040,53.55,약국,19940207,126.92920093601924,37.36611189622074
41410,군포시,보건당약국,경기도 군포시 금정동 876 율곡(아) 중심상가 108호,"경기도 군포시 광정로 25-57, 108호 (금정동, 율곡아파트 상가)",19940603,운영중,435050,22.28,약국,19940603,126.93199846955208,37.35342346796228
41410,군포시,김온누리약국,경기도 군포시 산본동 1143-3 신산본빌딩 101호,"경기도 군포시 광정로 58, 101호 (산본동, 신산본빌딩)",19940725,운영중,435040,43.67,약국,19940725,126.93097347784737,37.35850467200628
41410,군포시,대림약국,경기도 군포시 산본동 1146번지 솔거(대림)아파트상가 제1동 117호,"경기도 군포시 광정로 119-1, 117호 (산본동, 솔거(대림)아파트상가 제1동)",19941107,운영중,435822,36.5,약국,19941107,126.92617982354804,37.36172745531798
41130,성남시,독일약국,경기도 성남시수정구 신흥2동 952-21,경기도 성남시 수정구 수정남로 213 (신흥동),20070330,운영중,,45.2,약국,20070330,127.14676704630838,37.44880607456021
41130,성남시,대명약국,경기도 성남시수정구 태평1동 6975-5 1층,"경기도 성남시 수정구 수정로 59, 1층 (태평동)",20070928,운영중,,36.52,약국,20070928,127.12711017200277,37.4397538362927
41130,성남시,21세기분당종로약국,경기도 성남시분당구 야탑동 358번지 2호 아미고타워 303-1호,"경기도 성남시 분당구 야탑로81번길 10, 303-1호 (야탑동, 아미고타워)",20090102,운영중,463828,37.27,약국,20090102,127.1281400269379,37.41017774229066
41130,성남시,메트로약국,경기도 성남시분당구 야탑동 360번지 6호 메트로빌딩 1층,"경기도 성남시 분당구 성남대로 926, 1층 (야탑동, 메트로빌딩)",20081126,운영중,463828,58.5,약국,20081126,127.12913865139882,37.41287250473452
41130,성남시,경희한약국,경기도 성남시수정구 태평동 7221번지 1층,경기도 성남시 수정구 모란로 89 (태평동),20081024,운영중,461824,38.02,한약국,20081024,127.12573365711226,37.4409915006995
41130,성남시,신한타워약국,경기도 성남시중원구 성남동 2126번지,"경기도 성남시 중원구 산성대로 208, 1층 (성남동)",20090211,운영중,462824,22.5,약국,20090211,127.14185900005816,37.437477310231
41130,성남시,금곡약국,경기도 성남시 분당구 정자동 127번지 1호 금곡프라자 2층 206호,"경기도 성남시 분당구 내정로 29, 2층 206호 (정자동, 금곡프라자)",20090402,운영중,463834,55.69,약국,20090402,127.11447289643878,37.36287364158525
41130,성남시,에너지약국,"경기도 성남시 분당구 서현동 269번지 1호 산호프라자 107,8호","경기도 성남시 분당구 분당로53번길 21, 107,108호 (서현동, 산호프라자)",20090612,운영중,463824,13.74,약국,20090612,,
41130,성남시,성남메디칼약국,경기도 성남시 수정구 태평2동 7288번지 14호 1층,"경기도 성남시 수정구 수정로 179-1, 1층 (태평동)",20090724,운영중,461825,81.15,약국,20090724,127.1389006122774,37.44349960074405
41130,성남시,메디컬중앙약국,경기도 성남시 중원구 성남동 3187번지,경기도 성남시 중원구 광명로 17 (성남동),20091106,운영중,462827,72.45,약국,20091106,127.13105404966309,37.43339917414374
41130,성남시,한독약국,경기도 성남시 중원구 상대원2동 2996번지 1호,경기도 성남시 중원구 희망로 378 (상대원동),20090911,운영중,462816,55.18,약국,20090911,127.15920992703533,37.4393076991157
41130,성남시,상생약국,경기도 성남시 분당구 서현동 256번지 비전월드 101-13호,"경기도 성남시 분당구 서현로180번길 19, 101-13호 (서현동, 비전월드)",20100108,운영중,463824,222,약국,20100108,127.12244614115968,37.38735911097241
41130,성남시,하나로약국,"경기도 성남시 분당구 서현동 247번지 4호 은성프라자 112일부,113,114호","경기도 성남시 분당구 황새울로360번길 28, 112~114호 (서현동, 은성프라자)",20100105,운영중,463050,34.89,약국,20100105,,
41130,성남시,행복이열리는약국,경기도 성남시 수정구 태평1동 6452번지 1층,"경기도 성남시 수정구 수정로 89, 1층 (태평동)",20100128,운영중,461824,80.22,약국,20100128,127.13024864373551,37.44069107882606
41130,성남시,그린탑약국,경기도 성남시 분당구 야탑동 360번지 4호 궁전프라자-2 102호,"경기도 성남시 분당구 성남대로 934, 102호 (야탑동, 궁전프라자2)",20091210,운영중,463828,23.2,약국,20091210,127.12913865139882,37.41287250473452
41130,성남시,금광프라자약국,경기도 성남시 중원구 금광2동 3688번지 1층,"경기도 성남시 중원구 광명로 331, 1층 (금광동)",20091202,운영중,462804,96,약국,20091202,127.16259565372462,37.44571470550008
41130,성남시,옵티마나무약국,경기도 성남시 분당구 야탑동 361번지 3호 금탑프라자 109호,"경기도 성남시 분당구 성남대로926번길 12, 109호 (야탑동, 금탑프라자)",20091214,운영중,463828,52.9,약국,20091214,127.12973096889166,37.41311332931527
41130,성남시,토지공사약국,"경기도 성남시 분당구 구미동 175번지 한국토지주택공사 별관, 지하1층","경기도 성남시 분당구 성남대로54번길 3, 지하1층 (구미동, 한국토지주택공사)",20020620,운영중,,32.8,약국,20020620,127.11014759553738,37.34151256618092
41130,성남시,성빈약국,"경기도 성남시 분당구 구미동 205-1,2 303호","경기도 성남시 분당구 미금로 48, 303호 (구미동)",20000922,운영중,463871,67.64,약국,20000922,127.11654284690151,37.3378338403908
41130,성남시,한우리약국,경기도 성남시 분당구 야탑동 야탑동 215 매화마을공무원A108호,"경기도 성남시 분당구 장미로 139, 108호 (야탑동, 매화마을 공무원아파트)",19990204,운영중,463835,20.8,약국,19990204,127.13575590298679,37.41420580743191
41130,성남시,이정현약국,경기도 성남시 분당구 이매동 97번지 6호 금강프라자 1층,"경기도 성남시 분당구 판교로 478, 1층 (이매동, 금강프라자)",19971031,운영중,463829,20.28,약국,19971031,127.12693870539472,37.40512611996255
41130,성남시,양지우리약국,경기도 성남시 분당구 수내동 28-4 수내프라자 2층 일부,"경기도 성남시 분당구 내정로165번길 10-6, 2층 (수내동, 수내프라자)",20080603,운영중,463837,15.23,약국,20080603,127.11908291320209,37.37421120173831
41130,성남시,열린팜약국,경기도 성남시 분당구 수내동 33-1 크리스탈빌딩 106호,"경기도 성남시 분당구 내정로165번길 50, 106호 (수내동, 크리스탈빌딩)",20050314,운영중,463838,74.38,약국,20050314,127.1154791236639,37.37715211567344
41130,성남시,청우약국,경기도 성남시 분당구 야탑동 341번지  테마폴리스 지1층 510호,"경기도 성남시 분당구 성남대로925번길 16, B1동 지1층 510호 (야탑동, 테마폴리스)",20040527,운영중,463790,19.02,약국,20040527,127.12732717364683,37.41309431809737
41130,성남시,민주약국,경기도 성남시 중원구 상대원3동 2980번지 1호 1층,"경기도 성남시 중원구 금상로 18, 1층 (상대원동)",20100304,운영중,462815,81.36,약국,20100304,127.1597304296998,37.4375157798111
41130,성남시,진선약국,경기도 성남시 수정구 태평2동 3497번지 2호 1층,"경기도 성남시 수정구 수정로 147, 1층 (태평동)",20100313,운영중,461822,28.3,약국,20100313,127.13642628078898,37.44251136706418
41130,성남시,판교약국,경기도 성남시 분당구 삼평동 721번지 스타식스코아 402호,"경기도 성남시 분당구 판교로 372, 402호 (삼평동, 스타식스코아)",20100302,운영중,463400,57.96,약국,20100302,127.11568701025314,37.40369963605477
41130,성남시,해와솔 한약국,경기도 성남시 중원구 은행2동 628번지 1층,"경기도 성남시 중원구 순환로465번길 27, 1층 (은행동)",20100318,운영중,462830,79.36,한약국,20100318,127.16863371069722,37.46134421257924
41410,군포시,민우약국,경기도 군포시 산본동 97번지 5호,경기도 군포시 군포로761번길 20 (산본동),19730806,운영중,435839,18.25,약국,19730806,126.94109829401059,37.37326175270046
41410,군포시,21세기제일약국,경기도 군포시 산본동 266-2,경기도 군포시 군포로 747 (산본동),19841206,운영중,435041,32.8,약국,19841206,126.94275222579023,37.37182813225291
41410,군포시,가화약국,경기도 군포시 군포2동 872번지 서일빌딩 101호,"경기도 군포시 군포로 444, 101호 (당동, 서일빌딩)",19860818,운영중,435818,85.17,약국,19860818,126.94242860456912,37.34619193934645
41410,군포시,새동산약국,경기도 군포시 금정동 723-11,경기도 군포시 번영로 597 (금정동),19870323,운영중,435050,39.6,약국,19870323,126.94169789497624,37.36291106126704
41410,군포시,황약국,경기도 군포시 산본동 90-7,경기도 군포시 군포로753번길 46 (산본동),19890304,운영중,435040,27,약국,19890304,126.9392619397774,37.37122450624517
41500,이천시,유진약국,경기도 이천시 장호원읍 장호원리 66번지 9호,경기도 이천시 장호원읍 장감로 96,19760612,운영중,467903,0,약국,19760612,127.63328293998522,37.11781119726931
41130,성남시,햇살약국,경기도 성남시 수정구 수진동 55번지 수진동SR프라자 207호,"경기도 성남시 수정구 수정로 106, 207호 (수진동, SR프라자)",20051223,운영중,461726,33.28,약국,20051223,127.13227385127924,37.44082938805501
41130,성남시,미문약국,경기도 성남시 수정구 상적동 248번지 24호 지하1층,"경기도 성남시 수정구 달래내로 369, B1층 (상적동)",20100326,운영중,461320,16.5,약국,20100326,127.07255995681163,37.42685771580792
41130,성남시,분당봄약국,"경기도 성남시 분당구 구미동 24-1 외2필지 현대벤처빌 2층81 128,129호","경기도 성남시 분당구 돌마로 80, 2층 128,129호 (구미동, 현대벤처빌)",20030109,운영중,463808,,약국,20030109,127.11005573326018,37.34970841393671
41130,성남시,미금프라자약국,경기도 성남시 분당구 금곡동 금곡동 154 미금프라자 1층 105호,"경기도 성남시 분당구 돌마로 75, 105호 (금곡동, 미금프라자)",20020814,운영중,463805,106.01,약국,20020814,127.11041340088236,37.35040367472261
41130,성남시,키다리한약국,경기도 성남시 분당구 구미동 205번지 3호 1층 일부,"경기도 성남시 분당구 미금로 44, 1층 (구미동)",20100203,운영중,463871,45.5,한약국,20100203,127.12770452671617,37.33988387607808
41130,성남시,밝은약국,"경기도 성남시 분당구 야탑동 367번지 4호 세신옴니코아빌딩 201호 일부(23,24,25호)","경기도 성남시 분당구 야탑로 95, 201-23~25호 (야탑동, 세신옴니코아빌딩)",20100429,운영중,463827,30.92,약국,20100429,127.12924834004606,37.41096943278276
41130,성남시,정자우리들약국,경기도 성남시 분당구 정자동 156번지 1호 젤존타워3 1층 116호,"경기도 성남시 분당구 성남대로331번길 3-3, 1층 116호 (정자동, 젤존타워3)",20100415,운영중,463867,45.38,약국,20100415,127.10739040975797,37.36433273863618
41130,성남시,삼정약국,경기도 성남시 분당구 수내동 28번지 2호 양지프라임 1층 101호,"경기도 성남시 분당구 내정로 167, 1층 101호 (수내동, 양지프라임)",20100429,운영중,463837,51.1,약국,20100429,127.11944857859604,37.37412793871336
41130,성남시,가까운 약국,경기도 성남시 분당구 구미동 23번지 1호 분당프라자 403-1호 일부,"경기도 성남시 분당구 돌마로 68, 403-1호 (구미동, 분당프라자)",20100205,운영중,463808,34.8,약국,20100205,127.12558955210976,37.34926044890684
41130,성남시,산성 온누리약국,경기도 성남시 수정구 산성동 1002번지 1층,"경기도 성남시 수정구 수정남로 298, 1층 (산성동)",20100426,운영중,461802,25.84,약국,20100426,127.15128665009723,37.45509665204958
41130,성남시,밝은미소약국,경기도 성남시 분당구 서현동 305번지 2호 분당서현프라자 303호 일부,"경기도 성남시 분당구 불정로 379, 303호 (서현동, 분당서현프라자)",20100222,운영중,463866,26.06,약국,20100222,,
41130,성남시,대오약국,경기도 성남시 수정구 산성동 920번지,경기도 성남시 수정구 수정남로 299 (산성동),20100621,운영중,461802,22.04,약국,20100621,127.15123295126212,37.45537062847006
41130,성남시,해성약국,경기도 성남시 중원구 금광1동 15번지 행림빌딩 204호,"경기도 성남시 중원구 광명로 299, 2층 204호 (금광동, 행림빌딩)",20100712,운영중,462800,36,약국,20100712,127.15920310964121,37.44462369137611
41130,성남시,이화열린약국,경기도 성남시 수정구 신흥1동 4228번지 1층,"경기도 성남시 수정구 산성대로 237-1, 1층 (신흥동)",20101029,운영중,461863,74.68,약국,20101029,127.14372985638279,37.43965910991966
41130,성남시,성민약국,경기도 성남시 분당구 서현동 251번지 3호 엘지에클라트 219호,"경기도 성남시 분당구 서현로 184, 219호 (서현동, 엘지에클라트)",20100826,운영중,463824,32.05,약국,20100826,127.12439812440219,37.38779677282444
41130,성남시,우성플러스약국,"경기도 성남시 분당구 서현동 94번지 3호 우성종합상가 49동 1층 118호, 119호","경기도 성남시 분당구 중앙공원로40번길 42, 49동 1층 118,119호 (서현동, 우성종합상가)",20100914,운영중,463822,39.7,약국,20100914,127.1302153763211,37.37971373772835
41130,성남시,새서울약국,경기도 성남시 분당구 금곡동 166번지 외 1필지 이코노샤르망 1층 108호,"경기도 성남시 분당구 돌마로 47, 1층 108호 (금곡동, 이코노샤르망)",20100915,운영중,463805,41,약국,20100915,127.1073750539438,37.35038484686386
41130,성남시,더존약국,경기도 성남시 분당구 백현동 551번지 자유퍼스트1차 108호,"경기도 성남시 분당구 동판교로 59, 108호 (백현동, 자유퍼스트프라자2)",20100903,운영중,463420,51,약국,20100903,127.1150085144146,37.38837572371773
41130,성남시,세일약국,경기도 성남시 분당구 구미동 205번지 1호 외 1필지 오성프라자빌딩 3층 307호,"경기도 성남시 분당구 미금로 48, 3층 307호 (구미동, 오성프라다빌딩)",20101001,운영중,463871,91,약국,20101001,127.12770452671617,37.33988387607808
41130,성남시,참조은약국,경기도 성남시 분당구 야탑동 341번지 테마폴리스 3층 111호,"경기도 성남시 분당구 성남대로925번길 16, 3층 111호 (야탑동, 테마폴리스)",20101220,운영중,463070,28.69,약국,20101220,127.12732717364683,37.41309431809737
41130,성남시,오층애천사약국,경기도 성남시 분당구 야탑동 367번지 3호 국민은행건물 502호,"경기도 성남시 분당구 성남대로 906, 502호 (야탑동, 국민은행건물)",20101220,운영중,463070,23.4,약국,20101220,127.12924834004606,37.41096943278276
41130,성남시,모약국,경기도 성남시 분당구 야탑동 174번지 6호 부건프라자 102호 일부,"경기도 성남시 분당구 야탑로 243, 102호 (야탑동, 부건프라자)",20110103,운영중,463070,23.37,약국,20110103,,
41130,성남시,강희약국,경기도 성남시 수정구 신흥3동 3436번지 11호 1층,"경기도 성남시 수정구 수정로 210, 1층 (신흥동)",20110103,운영중,461812,51.84,약국,20110103,127.14318249499343,37.44416844962185
41130,성남시,더블유약국,경기도 성남시 분당구 금곡동 155번지 우방코아 5층 501호 일부,"경기도 성남시 분당구 돌마로 73, 5층 501호 (금곡동, 우방코아)",20110105,운영중,463805,28,약국,20110105,127.11003417571095,37.35040402806509
41130,성남시,나래약국,"경기도 성남시 중원구 은행2동 1638번지 외1필지, 1층","경기도 성남시 중원구 산성대로 492, 1층 (은행동)",20101228,운영중,462832,31.4,약국,20101228,127.16221375171374,37.45516505200398
